TICKER,OPEN,HIGH,LOW,CLOSE
R,40.830314465408804,41.391849685534595,40.17115220125785,40.811886792452846
RAI,53.869496855345915,54.276338993710695,53.3395389937107,53.89094339622644
RDC,25.796635220125786,26.2310459119497,25.2865106918239,25.790125786163536
RF,7.2491194968553465,7.412421383647802,7.084935220125788,7.260707547169812
RHI,27.18735849056603,27.527405031446527,26.812428930817614,27.18528301886792
RHT,30.114779874213838,30.517181132075475,29.701588050314477,30.140314465408814
RL,82.9743396226415,84.13891509433961,81.93379433962266,83.09547169811323
ROK,53.89993710691821,54.57263018867926,53.20138427672952,53.93194968553458
ROP,57.50194968553461,58.12106163522012,56.92198364779873,57.57666666666663
ROST,51.93251572327042,52.54938427672957,51.31501446540882,51.976886792452845
RRC,46.61122641509432,47.31223710691824,45.6768496855346,46.48754716981132
RRD,19.55379746835443,19.790291139240516,19.23095569620254,19.511012658227838
RSG,29.453962264150935,29.70133018867922,29.13144402515723,29.450251572327044
RSH,21.068459119496847,21.414288679245278,20.679344025157235,21.064339622641523
RTN,53.312264150943406,53.737225786163535,52.7770383647799,53.27968553459124
RX,21.629342105263163,21.699605263157892,21.59868421052632,21.650526315789477
S,4.119433962264149,4.215325786163522,4.021330188679245,4.1130031446540904
SAI,17.872893081761003,18.007987421383643,17.711427044025164,17.866540880503145
SBUX,24.791273885350336,25.11072611464968,24.45674203821657,24.81967515923566
SCG,37.327547169811325,37.60036855345913,37.00130377358489,37.3393710691824
SCHW,17.26727987421384,17.47042452830189,17.032421383647794,17.248411949685526
SE,21.60786163522013,21.823306918239012,21.358262893081754,21.612327044025143
SEE,21.164968553459115,21.383890566037728,20.90573647798743,21.167484276729553
SHLD,91.2065189873417,92.57734746835439,89.40662215189876,90.95632215189876
SHW,69.56349056603776,70.29057987421383,68.90339685534589,69.66301886792454
SIAL,53.03860759493672,53.61372151898735,52.488396202531646,53.1050316455696
SII,39.73317610062894,40.34023584905658,39.09790566037738,39.761320754716984
SJM,60.09402515723272,60.50305408805027,59.59777106918242,60.10427672955975
SLB,62.965561006289285,63.8439698113208,61.97122767295598,62.944905660377366
SLE,13.905094339622638,14.040349685534595,13.783296226415095,13.924465408805032
SLM,11.611100628930823,11.850255974842769,11.364025157232701,11.608490566037736
SNA,43.66088050314465,44.09054465408804,43.12446792452831,43.64377358490566
SNDK,37.98761006289308,38.777937735849044,37.122977987421365,37.99467232704403
SNI,43.213522012578615,43.68336163522014,42.61839496855345,43.19672955974844
SO,33.62876477987421,33.838793081761,33.37892641509434,33.64867924528301
SPG,83.0890880503145,84.27782704402516,81.85184025157236,83.13383647798734
SPLS,22.51600628930818,22.779368553459108,22.231724528301882,22.50932389937107
SRCL,58.234070512820495,58.812179487179506,57.714150000000025,58.3451282051282
SRE,49.5714465408805,50.0171823899371,49.08768553459118,49.575361635220105
STI,25.70635220125787,26.209550314465417,25.17589622641511,25.726415094339615
STJ,38.36213836477987,38.712566037735826,37.925049685534596,38.33610062893082
STR,41.85445652173911,42.36927971014495,41.24836014492752,41.839637681159424
STT,41.863679245283016,42.40577987421382,41.268930188679256,41.82194968553459
STZ,16.488160377358504,16.67535471698114,16.308299999999996,16.510188679245278
SUN,30.53905660377359,31.007570440251573,30.0426106918239,30.58415094339624
SVU,13.94490566037736,14.141933962264158,13.708113207547168,13.928867924528301
SWK,56.65474842767293,57.34660503144656,55.86066352201257,56.6459748427673
SWN,41.32223270440252,41.94053459119496,40.522272955974856,41.22811320754717
SWY,22.613333333333326,22.87812264150943,22.3712459119497,22.6456603773585
SYK,53.29352201257863,53.74856540880505,52.71090754716981,53.283018867924525
SYMC,15.980189873417723,16.166937974683538,15.775824683544307,15.965860759493681
SYY,29.47894213836479,29.713593081761005,29.2179924528302,29.487987421383632
T,25.6751572327044,25.853594968553452,25.445185534591204,25.649119496855356
TAP,43.33446540880503,43.700814465408804,42.95115723270441,43.35716981132077
TDC,30.57754716981132,30.93406289308175,30.147011949685535,30.565974842767307
TE,15.965943396226423,16.134035220125796,15.795592452830187,15.984025157232704
TEG,45.83301886792451,46.296054716981125,45.41446603773586,45.93188679245284
TER,10.767547169811316,10.967450943396232,10.513457861635215,10.745660377358494
TGT,52.54713836477987,53.077559748427674,52.00059496855345,52.56962264150943
THC,5.305157232704405,5.415314465408805,5.1815471698113225,5.290943396226413
TIE,16.327547169811314,16.710095597484283,15.958600628930812,16.350377358490576
TIF,44.204276729559744,44.774791194968536,43.542064150943375,44.20427672955976
TJX,42.45779874213836,42.94135157232702,41.98432452830191,42.49610062893084
TLAB,7.351050955414013,7.485881528662423,7.201955414012741,7.348757961783437
TMK,50.402987421383635,50.99382704402514,49.76802515723272,50.43981132075472
TMO,49.889342138364796,50.388207547169806,49.28420817610062,49.87433962264152
TROW,51.49849056603774,52.1087849056604,50.762398742138366,51.46133647798743
TRV,50.886069182389946,51.31299433962262,50.42704150943397,50.892452830188674
TSN,17.169811320754715,17.398410691823905,16.936258490566047,17.19685534591195
TSO,12.648364779874212,12.85679559748429,12.39609559748427,12.63389937106918
TSS,15.109559748427671,15.269689308176098,14.939605660377358,15.100440251572328
TWC,51.040125786163486,51.774118867924535,50.397327672955996,51.149308176100625
TWX,30.48364779874213,30.843446540880493,30.1346855345912,30.51966981132077
TXN,24.806949685534594,25.112896226415085,24.4632396226415,24.813820754716986
TXT,20.531257861635233,20.922508805031452,20.089301886792448,20.525974842767297
UNH,31.596792452830197,32.002259119496856,31.12977358490564,31.578993710691805
UNM,22.455031446540882,22.74965786163521,22.14568616352202,22.47144654088051
UNP,71.08484276729561,71.96048427672956,70.19556855345905,71.1569182389937
UPS,62.397641509433974,62.99675471698112,61.720758490566034,62.37226415094339
URBN,35.260398550724645,35.7548913043478,34.66156086956523,35.23626811594202
USB,24.582327044025167,24.905267924528307,24.258742767295605,24.59272012578616
UTX,70.09317610062895,70.71637610062896,69.40730880503146,70.11188679245288
V,82.38349056603768,83.33444150943394,81.21850314465411,82.2269182389937
VAR,52.38143081761003,52.91566540880502,51.730661006289296,52.41918238993711
VFC,77.98990566037735,78.72899999999993,77.16320503144655,78.00679245283024
VIA,35.540886075949366,35.958356329113926,35.07556962025317,35.54994240506331
VIA.B,33.49401785714285,33.95428571428572,32.915801785714294,33.43714285714285
VLO,18.575283018867925,18.84916226415095,18.246320125786152,18.575974842767298
VMC,47.65742138364781,48.30897106918239,46.843582389937104,47.608553459119506
VNO,74.92290754716981,76.00510377358488,73.83269496855343,75.01264150943399
VRSN,26.568471337579616,26.938204458598726,26.276975796178338,26.634028662420384
VTR,46.75616352201256,47.35499999999999,46.170316981132096,46.834088050314456
VZ,29.20932389937107,29.40227987421384,28.93450754716981,29.17144654088052
WAG,33.11327169811319,33.45160314465407,32.728459119496875,33.09301886792451
WAT,65.10352201257862,65.84179748427671,64.37013270440251,65.13157232704404
WDC,37.05289308176102,37.62550440251571,36.2279886792453,36.881509433962265
WEC,50.93374213836476,51.31648553459121,50.500299371069204,50.992201257861616
WFC,28.91515723270441,29.33204339622642,28.472639622641516,28.91018867924528
WFMI,35.90056962025317,36.41481202531646,35.39311708860758,35.95294303797469
WFR,12.579182389937111,12.8107572327044,12.272364150943396,12.547484276729557
WHR,90.39185534591195,91.79951761006289,88.67021509433967,90.3052201257862
WIN,10.906329113924052,11.00016455696203,10.769932911392406,10.898291139240515
WLP,57.272767295597475,58.031037735849054,56.43275408805029,57.25119496855345
WM,33.46258364779874,33.72700125786163,33.16085786163522,33.461949685534584
WMB,21.317232704402517,21.608364779874222,21.011161635220127,21.317610062893085
WMT,52.6763503144654,53.032055974842734,52.30650817610065,52.66210691823899
WPI,41.52383647798743,41.90361509433961,41.06223962264151,41.52999999999998
WPO,448.70893081761017,453.53647610062893,442.39134025157244,448.022075471698
WU,16.81415094339623,17.006424528301885,16.6024327044025,16.79853773584906
WY,39.151698113207544,39.68743647798742,38.52110251572327,39.12333333333331
WYN,23.645819496855353,24.034351572327047,23.24786289308176,23.669496855345912
WYNN,77.39664473684208,78.99598421052632,75.88439736842103,77.53778947368421
X,52.031215094339636,53.05733081761007,50.750523270440276,51.851383647798755
XEL,21.230251572327035,21.403962893081765,21.06485471698112,21.25754716981132
XL,17.990911949685543,18.243965408805035,17.711276729559746,17.993333333333325
XLNX,25.826265822784812,26.1967835443038,25.440979113924058,25.86028481012658
XOM,64.21179245283021,64.6496647798742,63.60816226415092,64.13569182389935
XRAY,33.19100649350652,33.509757142857154,32.828770129870115,33.1892207792208
XRX,9.386534591194966,9.529716981132069,9.226212578616348,9.38907232704403
XTO,45.98628099173552,46.340120661157016,45.5677876033058,45.95553719008264
YHOO,15.703544303797468,15.906368354430377,15.494622151898735,15.697168354430376
YUM,38.98044025157233,39.371888679245274,38.60559685534592,39.021886792452825
ZION,21.913836477987434,22.439193081761008,21.393257861635224,21.941210062893088
ZMH,57.3251572327044,57.87116477987421,56.703173584905656,57.29138364779872
